"Taxa","Amylose2013","Protein2013","Starch2013","Fat2013","Gross_Energy2013","Amylose2014","Protein2014","Starch2014","Fat2014","Gross_Energy2014","Amylose2017","Protein2017","Starch2017","Fat2017","Gross_Energy2017"
"PI533754",-0.000157769056310846,0.0186252044277423,-0.132022399100276,0.0223517447604783,-2.70037972118529,-0.0312890143878561,0.00969536796978498,-0.258046428932936,0.00386276307812413,-9.61949387863709,-0.0189994224875882,-0.0332221876476826,-0.448425543731275,-0.00126564010124709,-21.0241357450085
"PI533755",0.192384488087504,0.12537761274355,0.52950805100019,0.0070935992813948,32.9826533529902,-0.0481183725505279,0.0164139888196183,-0.0923286033232217,-0.00267760598130616,-1.99565317920789,0.142672910285089,0.197422657252155,0.834201893037246,0.0384425617357445,55.0694485219215
"PI533757",0.0103736368510672,-0.0144504333815737,0.0182394869362867,-0.0106748639184888,0.982014367455557,0.0106541026257346,-0.0231596364974442,-0.109776897263673,-0.0133360872646649,-6.28482320591492,-0.0367834232465829,-0.00555680437715916,-0.112801073236436,-0.00780575290536817,-5.2417921373351
"PI533758",-0.0414142960818162,-0.0233277368064958,-0.110857009880958,-0.0129011126013474,-5.56255840580484,-0.01699202728128,-0.04185332412352,-0.240690036848492,-0.0206631694196548,-12.4548250335553,-0.0359229993115499,-0.0211724653843661,-0.154751752924496,-0.00778668249055283,-7.82609131024006
"PI533759",0.0310038666457294,-0.0359251179630783,-0.012823570683838,-0.00230089086858812,-2.86578636933994,0.152399487639289,0.0295791761580103,0.189671631232536,0.00282045759939394,10.2324867261392,-0.0407158616913419,-0.0643411429777894,0.0824435132379156,-0.00855203281766231,-3.62880215558153
"PI533760",-0.0737478358019291,-0.0400346319419304,-0.217840604591873,-0.0136757795249964,-14.2862981309438,-0.00854845839616103,-0.0262335345810103,-0.0952504271426526,0.00307163879225949,-5.23270649685201,-0.034497729900196,-0.0396546801180002,-0.24313222303895,-0.00966405888237309,-15.7002553845423
"PI533761",0.215484367960521,0.164653780760209,1.06053780725717,0.0325661029876249,61.769719806904,0.0381899346779562,0.0745298488193667,0.441221591583878,0.0172282314836953,26.4892236660013,0.0500562432591405,0.0847122649896625,0.801696676135307,0.0186108128362055,43.5780369605883
"PI533762",0.118896668001181,0.120076552057756,0.546115134979293,-0.00355807091877946,33.2564254933691,0.0594275649880139,0.0648060089168944,0.197224417621525,-0.00598782130185906,12.7013157216914,0.0948732011495701,0.103030705116921,0.525589665958782,0.0123681472754082,32.2768326097362
"PI533766",-0.00214554711794177,-0.0289535261110048,-0.252925977672012,-0.00605405452943108,-14.4426535425071,-0.0602102694119505,-0.0557302000616386,-0.254569866274585,-0.0122536935098305,-17.2321432241152,-0.053608630748789,-0.0822576341326605,-0.360657697994101,-0.00632425753556341,-22.7702224134505
"PI533769",-0.0883415801343712,-0.0314506076661279,-0.0831828046585222,0.000419263101454662,-4.99024123995487,0.0400877817128373,0.069196391347622,0.0528077706816563,0.00635490554531616,6.45408333953342,-0.0724620992994981,-0.0141864647359873,-0.218766180573541,0.000813155053339705,-10.9636527930198
"PI533776",0.062975610494491,0.0429637679134912,0.234793130455093,0.00770804097795135,13.5294594932918,0.0654881135259399,0.0352492857279576,0.404873607716434,0.00824076573587408,18.9418745523657,0.16532767633493,0.16214167915318,0.976784094707196,0.0196675984203837,55.2508387358584
"PI533785",0.138614542989827,0.0950047906992079,0.319164458159768,0.0118474376705428,21.5459651091551,0.0706139531334475,0.0578216442450941,0.383138078987582,0.0179424650675898,21.6509892718648,0.139106895700133,0.120184678974796,0.723666406850696,0.0308379839537237,43.187065499153
"PI533788",-0.0240913524589632,-0.0135285272038084,-0.124613019046891,-0.0132821987492715,-4.68284573074993,-0.0123398052971665,-0.0169175786337868,-0.172481181829726,-0.0090066847011267,-8.30803359761737,0.0258328844919074,0.0299018761156847,-0.0172910664369765,0.00285960646456045,3.71927329804787
"PI533789",0.132617383165797,0.0549393331692082,0.464594882087787,0.0103521247140305,26.1559237705505,0.0673018745932285,0.0247671909817408,0.00343005765109419,-0.00284308280146224,2.81359572403308,0.180442784932693,0.0522729870818267,0.916193636393287,0.0307187238962937,48.2357881593857
"PI533792",-0.0223806871976826,-0.0475565209386125,-0.207379550150141,-0.0119019098663371,-12.7540634278769,-0.0140716264979252,-0.0387730797702203,-0.127468140157049,-0.0143888696767702,-9.94825866196841,0.0126543550667396,0.0188897228639421,0.043748260255827,-0.00898999699919265,0.79495073281967
"PI533794",-0.0481743732867388,-0.0243077378976795,-0.00724519526346105,-0.00269042926473044,-3.42124950396471,0.00253763611453074,-0.000407454876679605,0.0109003914279739,-0.00830178160231465,-0.92397826064428,-0.0550321991453812,0.00756787553356744,-0.0810811591198791,-0.0226366186057145,-6.56668024459867
"PI533799",0.077349131253067,0.08312137599581,0.320052217981832,0.0189208669620023,20.6214495068735,0.129831424256178,0.154585350479654,0.628091433098106,0.0112753820010716,36.723821263467,0.163101156587171,0.123238183546818,0.355045704361894,0.000612655828394465,25.2934673133279
"PI533800",0.0270005166779509,0.0241185793096805,-0.0806859801589655,-0.0023486644454735,-0.773599769563134,0.0100943560243245,0.0018387465314232,-0.0834086030672445,-0.00470743796183068,-3.25877855718608,-0.00881678620554156,-0.0253509391893897,-0.218677455663728,-0.00692019800356615,-11.4452953856129
"PI533807",-0.00462516155473566,-0.0206000804578534,0.11343465554844,0.00457115442184689,5.28622904531883,0.00682981740089245,-0.0448480256106457,-0.0279611911802439,-0.0066927244006711,-4.3312659093164,NA,NA,NA,NA,NA
"PI533810",-0.0461215749732021,-0.00750067911842,0.00665166041270364,-0.00153467619315726,-1.618333977804,-0.0392983296270676,-0.0008604113647815,0.0500602995668554,0.0045342570206731,2.06235134019393,-0.0724173300386403,-0.0486714542419115,-0.111920879470942,-0.00565227528773098,-9.34406749599673
"PI533814",-0.0503372833872086,-0.052522634399456,-0.255873430430418,-0.0187963719890029,-17.8186151174188,-0.0804488822028928,-0.0630570867836521,-0.284779005156568,-0.00912075740584478,-17.5623827864511,-0.0886807683678178,-0.0369626034850507,-0.29952775284993,-0.0162036919276309,-17.9082069184062
"PI533821",-0.0657027883789721,-0.0507836347756965,-0.195604224784672,-0.0121435222711328,-11.1957073341681,0.00888351244098412,-0.0365366947565965,-0.281630533692815,-0.0147930903692145,-14.3001585770409,-0.0532654560564407,-0.019983178876547,-0.19089918893018,-0.000863473532360059,-8.69606452518683
"PI533822",-0.057065900081579,-0.0282954528856404,-0.166926725181257,-0.00648144633511158,-11.3689838969394,0.0350287646294087,-0.0180254288678441,-0.106701740101028,-0.00956681478946539,-7.86482661608289,-0.0671902564429055,-0.0392109098713377,-0.210098007103015,-0.0106934215034429,-14.6553303692736
"PI533824",-0.0761119584221386,-0.0708850363761196,-0.440016625395996,-0.0105167214179254,-24.5395407661996,-0.055183058043871,-0.0618626419268695,-0.398660428693829,-0.00436070509683005,-20.6508179938629,-0.0979990358082564,-0.0396683585003842,-0.423114948099773,0.00815622427496831,-19.5106096162775
"PI533830",-0.0529524383268674,-0.0335159820017994,-0.295984809313893,-0.0197794052056828,-16.9121392571018,-0.0457297633278101,-0.0705052760945846,-0.345734737099658,-0.0125516670656904,-19.8481401555177,0.0771006370004632,0.0352454216838812,0.442475427384511,0.0176131510281083,25.4559969721424
"PI533831",0.000577620377848774,-0.00593091449239454,-0.146324722002864,-0.00797786175878278,-9.20772964658908,-0.0872572136305222,0.0489023981043819,0.00493521859734858,0.00478076241688448,4.28041896317581,0.0248062316036649,0.0280043891503144,0.103885953350141,0.00145739124691251,5.68384859717972
"PI533833",-0.0469788738857519,-0.057661830636829,-0.255561860877482,-0.0171298091338092,-14.6005961705249,0.0607793078903509,-0.0119203326729475,-0.066520769355514,-0.015586783568005,-2.79116594079601,-0.0254688521200805,-0.01055722461453,-0.0667020630563346,-0.0123411533193737,-3.21760812931892
"PI533838",-0.045783374484765,-0.0365188880436728,-0.0207536560174723,-0.00646968668541672,-3.45084992563908,0.0184379493318552,0.0131552964381113,0.193305048906449,-0.0012590712653791,10.2131253575252,NA,NA,NA,NA,NA
"PI533839",-0.140303622236333,-0.071348966400291,-0.563728244352388,-0.0172882764214372,-33.9842778315585,-0.0706323662175451,-0.0701560929195463,-0.495435959947618,-0.0204572967810607,-29.5747318532362,-0.106833237877657,-0.0992323512350314,-0.591833137280677,-0.0246436898102411,-36.752168031217
"PI533841",-0.0800084774018342,-0.00526783117027307,-0.182112539829842,-0.011706773179213,-9.63174827638233,0.0193803526776492,-0.0288273192354195,-0.0320039703446641,-0.00821479740267473,-5.19123173386405,0.0379851149090775,0.0277223890907671,0.123648391271722,0.00304143507374309,6.64814125844909
"PI533842",-0.104933066886884,-0.0735457812745974,-0.438397703462105,-0.0201468942586472,-27.567147695948,-0.0576505454406545,-0.0454506821145522,-0.203446836799559,-0.00663613952339669,-12.8069317836991,-0.0695139149911032,-0.0825731306854321,-0.507812206424158,-0.0185492330102007,-31.2035181105991
"PI533843",-0.0348469145040263,-0.0182274040629268,-0.181203439627439,0.0042113826389947,-9.83979816434539,-0.0492824617323051,-0.0629108926230186,-0.21354776468869,-0.0035149417716115,-14.6901136379233,-0.03084832940011,-0.0421376173930217,-0.241988602842194,-0.0154591461517276,-16.738235280295
"PI533845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.112616434725083,-0.119667893375757,-0.637748954928544,-0.0263509517051237,-40.557737619472
"PI533852",-0.0651190814513199,-0.0108455524976938,-0.296977396207735,-0.00153387215873356,-14.9477022499362,-0.103505799430919,-0.0163075598340211,-0.161416715987857,0.00109792965981182,-7.57031455397002,-0.0119670646381069,-0.00486582544727082,-0.16250132634885,0.00838904229147034,-6.86685694059829
"PI533855",-0.0344418604306655,-0.025940405292027,-0.343125709480734,-0.00440844058733919,-18.5545180185021,-0.0581273131137376,-0.0560138237449779,-0.335492673141087,-0.0116198224910012,-20.3055728814333,-0.0627553852327153,-0.0169174392688412,-0.276847278574087,-0.0113925900868611,-15.7714935866786
"PI533856",-0.068254044146736,-0.0750045645832647,-0.380808553081734,-0.020449337749237,-24.8597466096401,-0.07408392244723,-0.0799325206495845,-0.309923298930513,-0.014783759884132,-20.9306540472084,-0.0799474690464141,-0.0641296584155391,-0.348657233493307,-0.0169395620640899,-22.89365577575
"PI533863",0.0384364122637071,0.0917154166359949,0.081424085041305,0.00261243776954642,10.6685088662238,0.0343236319201191,0.0520587195148937,0.180994772972963,0.0133645077093784,12.9580316776322,0.0159758658654295,0.00647651937091286,0.239309576617033,0.00568314729457693,10.7043702182248
"PI533866",NA,NA,NA,NA,NA,-0.0853933987110646,-0.0582775544289361,-0.279687069949893,-0.0122175755030596,-18.0495101223694,-0.0627479659130097,-0.0599052143651739,-0.38787306935934,-0.0108046855798183,-24.2310587724034
"PI533869",0.0416611145953165,0.00193273285701848,-0.116435385301335,-0.00308584748572017,-6.26708231910458,-0.00847032196779439,-0.023366248635448,-0.0388149562549402,-0.00962851638436567,-3.82273143833293,-0.0504478195951716,-0.0569195965375406,-0.155780313772188,-0.00953488380843529,-12.7010927786788
"PI533871",0.0128393543656027,-0.0187294242457777,0.194361645866547,0.00787341105178536,8.22298046608798,4.15235739330434e-05,0.000776823000106929,0.0768748149777221,0.00557565954923402,4.47975883770815,0.103036443374957,0.0340726946896582,0.482587003359459,-0.00460424205089857,22.7224662774248
"PI533876",0.101097884156225,0.0574522386654897,0.446886634483239,0.00604331556802244,24.8646424284667,0.108870185612504,0.0857135268150713,0.509915727258466,0.019225557258126,30.5000711478941,0.126930380582853,0.0885304928777039,0.740538783632297,0.0294176178590817,42.4751432074212
"PI533877",0.116088817434389,0.0658215120889314,0.332860714260754,0.00577210864693469,20.0255451666707,0.0731975313912553,0.0272386672458057,0.208462460762065,0.000707855186686104,9.90630933163681,0.218575663368821,0.123906209318304,0.529508205907702,0.0169791496902854,34.2623448441388
"PI533878",0.200713658256222,0.152197830668707,0.755067335021671,0.000295786779658612,42.9128537555295,0.0502420743951924,0.131035469539044,0.743458129821103,0.00787968739782762,40.717186741141,0.0480192948264611,0.0627774715805698,0.495144418443859,0.00950151037571407,25.2577678316065
"PI533882",0.0100826271284585,-0.015889183961476,-0.074475929480581,-0.0129470487329679,-5.88524111418639,0.00945442503150058,0.0465632915342457,0.352175099583047,0.0125915823644811,19.35098984449,0.12270976484904,0.0954542802016602,0.705285788641027,0.036305275979743,41.2041440225609
"PI533901",-0.0553041114906508,-0.0405795221643383,0.171971318815822,0.00512643038087616,5.48729170928151,0.0215879873800305,0.00191903061484068,0.0228752183622945,0.000307848261698395,2.52338944398588,0.0960452365122396,-0.00496863393464754,0.012246247713684,-0.0118431636192904,8.40032020219847
"PI533902",-0.0496884103570676,-0.0488762771096507,-0.245006908762262,0.000805494096120279,-15.4523176027662,-0.0709796846291574,-0.0688042351655827,-0.401114925408561,-0.000627909097057641,-22.9005281097365,-0.0736130710325644,-0.0720486646350534,-0.546307906128991,-0.0123285596492127,-29.6262793201592
"PI533903",-0.0439586648727323,-0.0582596072631766,-0.326855803510974,-0.00764271174247921,-17.6357615826692,-0.0100259395055191,-0.0117590633350784,-0.0743156944039209,0.00783935562360012,-3.2385590760096,-0.0519176049247594,-0.0495356015926366,-0.326034473479187,-0.00465913446083872,-17.1020480168405
"PI533910",0.0492588278936938,0.0444225512221585,0.102670567705908,0.0148024171454299,11.8665425280115,0.00853842042944633,-0.00427371195933263,-0.0547188508285401,0.00316478259727651,-0.754802837213529,0.0964976340552662,0.093068684824002,0.503071300256022,0.0246489746777122,33.9766812027503
"PI533911",0.107220886022464,0.0735429270641129,0.121112924394086,0.0156876982740212,14.2361430940098,0.0288829462525012,0.0294771557725322,-0.0058673762910344,0.00539326361504098,5.28456074935429,0.271671572444649,0.126904067743809,0.459661192197074,0.0224140180131281,32.6655204931866
"PI533912",NA,NA,NA,NA,NA,-0.0205332756282493,0.061020737088693,0.251371170328311,0.00914140976769102,19.4906990528966,0.135253875550689,0.0980423559708328,0.516045231394277,0.0295553778951691,35.470466347771
"PI533913",0.00605961434158483,-0.0260838396299845,-0.165027431331167,0.0183181849151406,-5.1721631448377,-0.0226111430120063,-0.0955714393966815,-0.368244267946956,-0.00374669898172477,-20.8204599956071,-0.0533408837869242,-0.0490375452658877,-0.191182660310674,0.00277852721666635,-10.0540744926603
"PI533915",-0.0415204753049301,-0.0239976312563973,-0.254601543762267,-0.00708853825060884,-15.5757585601064,-0.0640587609691922,-0.0296964207323271,-0.357889161354569,-0.0108571305813558,-19.7541784613237,-0.0905543094566059,-0.0258449930349297,-0.362612435327538,-0.0141625578438115,-21.7683222673655
"PI533919",-0.0445328191903116,-0.00859166152696182,-0.318959862785881,-0.00157399752182446,-13.2970765997374,0.0179939415455817,-0.00368928590231573,-0.308780498102847,-0.00998187088394097,-13.4445485710136,-0.108486624226106,-0.016688986967604,-0.348147444691109,-0.00960992609063315,-14.6380219326138
"PI533924",-0.107812234050534,-0.0711477518382116,-0.596677454464047,-0.0121545577289586,-32.8263236616022,-0.0590404552014104,-0.103013318168306,-0.555177654136997,-0.0133372337129575,-31.5635137572065,-0.0666201922602973,-0.0600895958705023,-0.557274422534155,-0.0123406590812112,-28.9839054406964
"PI533927",-0.0909921281484013,-0.073270130926791,-0.627008252966216,-0.0217226873177587,-33.1779732618838,0.00695926666236331,-0.00243383916555649,-0.174926982957241,-0.00842097102465862,-4.24281179689195,-0.0878714834510486,-0.0736454992012619,-0.646055132407809,-0.0214083959358156,-33.951839756639
"PI533936",-0.0362382261023628,-0.024121702569801,-0.108633202388246,0.00616263532988751,-4.69001010984988,-0.0440033490986607,-0.102072697225909,-0.488421296629074,-0.0138928490504498,-27.8492012643799,-0.151403170459507,-0.128013111240532,-0.812201488766037,-0.027203763064507,-47.5488310677964
"PI533937",0.013425306374639,0.0160457902719609,0.189107644227309,0.00562217311332519,8.90328200285303,-0.0115144469838572,-0.037661723680992,0.140487717706824,-0.00834512321043973,1.39896833650844,-0.00806815399211431,-0.0151379506987727,-0.0469264592771744,0.00564127743049565,-2.45725956195915
"PI533938",0.0545150783598671,0.0564684061174113,0.540937770767414,0.00249245995295461,29.2030740220221,0.0229829860552423,0.0554243404791183,0.193648524601507,0.000818617074116862,13.6160115086812,-0.00209664960281044,0.0156950768532351,0.230086874836503,0.00210803722975676,11.4914537796652
"PI533939",-0.102593191414557,-0.0677843684817835,-0.366041009887776,-0.0103408163693441,-21.0691564160235,-0.0179818211429441,-0.0175244421638986,-0.15518733108411,-0.000799168645829649,-7.19480710687653,-0.0913798083013171,-0.0798993566607294,-0.410786205534609,-0.0110635954463677,-24.3437591469048
"PI533940",-0.0259317923262719,-0.0267104633857536,-0.210055633844537,-0.000709663269252105,-12.1997013103673,-0.0323812226529443,-0.0215533709264891,-0.22239920358392,-0.00130873352468908,-11.9274806046918,0.0038714448206063,0.0237268636501294,-0.0227953744341893,-0.0074871530402458,-1.00045260894015
"PI533943",-0.079119717978732,-0.0325435933475463,-0.361218083931367,-0.0102243223395544,-21.2321492958871,-0.00819329418710368,-0.0185958315041767,-0.231927226053739,-0.00449404073849262,-12.612058662391,-0.0472977212153731,-0.0475602799684165,-0.42514938608035,-0.0101181106665611,-24.2147936312018
"PI533948",0.0255297378096314,0.0199125075781812,0.000975119242771701,0.00495077061355915,2.20062857993534,0.0228090087922827,0.00621650788353494,0.0211769032897493,0.00123878988621833,1.02963081662241,0.131364202230744,0.0255823051332853,0.249878834077474,0.010634178803803,14.1161957547995
"PI533949",0.0799957467032782,0.0119142402914673,0.2117924685267,0.0102587824945775,11.3165844789628,-0.05196781827923,-0.0123087814259017,-0.0803283585185757,0.00588838129119206,-3.28693965804684,0.0315785866309676,0.0214700859929342,0.0491418636080776,0.0182241239404938,5.77059961111163
"PI533954",-0.0392710488004416,-0.0259680504577227,-0.355016569405118,-0.0111559070888193,-20.5128463451563,-0.0440376992712377,-0.0389567865811843,-0.318419890978172,-0.00629362042585266,-17.9358281531664,0.00204538693488818,0.0215743146864177,-0.13510723858081,0.00271985804011414,-3.19301271790913
"PI533955",-0.0418704734848243,-0.0468273296115665,-0.208049638092757,-0.00572331641884594,-11.9966059994227,0.00176081511078498,-0.0338405415876015,-0.233111693860916,-0.0165886974214383,-14.2565076425319,0.00401215855238929,-0.0161397144249968,-0.0275456232464319,0.00193243248136901,0.444802852814221
"PI533956",-0.083610705860071,-0.0886007775960701,-0.570003829007109,-0.00521177165711945,-31.5832346641226,-0.0537346257668728,-0.0981783933018871,-0.485823991616592,-0.0153297437531521,-28.5688934186453,-0.0356474711119451,-0.0737669337039607,-0.334923331191412,0.000536294209322601,-19.0967891928758
"PI533957",-0.0942168304800107,-0.050707669173347,-0.20843803301491,-0.0123789106570849,-13.230465064267,-0.00946870337260279,-0.0211070755632123,-0.181927265112311,-0.0113043918985354,-9.75917045918959,-0.0360247706628292,0.0261358133113466,-0.11486529128383,-0.00812695146433328,-2.49882452805694
"PI533961",-0.0162340899485295,-0.0596126177639647,-0.194165586644795,-0.0116490773978975,-13.1185424398244,0.031251517874549,-0.0480656994866513,-0.0571562908145009,-0.0129188668011946,-5.75423840724244,-0.0347962037031831,-0.0541187534492139,-0.119839546907209,-0.00991665192388935,-8.19321021186398
"PI533962",-0.000319004172891363,-0.0129896468000299,-0.0193793355236991,-0.0112863657026216,-2.94709224861717,0.0438828396682925,-0.021355991280358,-0.00706569509862193,-0.0190161883109018,-3.54515649527557,-0.0142351334824679,-0.0412763067522797,-0.0743991848440126,-0.0174855276505011,-6.77109002294504
"PI533964",0.0157573167193272,0.0290302037482832,0.274251493700223,0.0175670372908813,15.0783788403353,0.0117444365366361,0.00122241719234956,0.0126301443927639,0.00840309751261589,1.55832277585961,0.0676094451231782,0.00632236555580686,-0.0450022389972722,0.00612940299723671,-0.609933199564326
"PI533965",-0.0214958603383995,0.00399490195608759,-0.0965546869783695,-0.00224319508727271,-2.801038093603,-0.00655466373231781,0.0298778750185852,0.0504746777422954,0.00360933506394832,5.20407435889739,-0.0858569752878534,-0.0765171046030013,-0.434504962250204,-0.0182251159181506,-25.2318509276023
"PI533967",0.00346018965720211,0.00960927451976644,-0.00896949799477875,0.00493239616091093,0.248906355972422,0.000628339022124014,-0.00539839029821101,-0.0876079028015646,-0.00333194387063894,-4.48505077397525,0.021851170852616,-0.00307588777226261,-0.0517853670538128,-0.00890280150606555,-3.37738030889858
"PI533970",-0.0142324149646403,-0.0195459582702391,-0.0737973053858298,6.05937857613594e-05,-2.91689897157309,0.151321910003261,0.076094862567731,0.507794672868927,0.00798683748458129,28.6030094045421,0.032849244658017,0.0134421190228383,0.102382265072785,0.00118244943834851,5.98454240776951
"PI533972",0.00757365141191366,-0.0338873887931025,-0.0277533007683659,-0.0112507192644841,-2.88823017976542,0.0685974707803143,0.00299673049442675,0.0687507953977309,-0.00855821945038804,4.09510906590003,-0.00212611607860762,-6.93637806447516e-05,0.196337309375163,-0.00266961443472705,10.1211040967606
"PI533976",-0.000995405149765486,0.000939510164849832,0.0648383414425411,0.024381019310948,6.83722338615647,0.0385744657765269,0.0608226562715277,0.120901241946971,0.0276464705367611,13.5963630149512,-0.0347317088139081,0.0260697280036888,-0.0492556647280072,0.00983916085886068,2.88542666460927
"PI533979",-0.0453350622093949,0.00491720878842816,-0.214788930203526,-0.00135497404625765,-10.6555248062816,0.0512853018586431,-0.00829387608399551,0.0185842805165373,0.00675641738725266,-0.221383101919429,0.0849914997131446,0.00763735549863162,0.0454802690290452,0.00689245946928155,1.62723391542195
"PI533980",-0.0304762384508217,0.0152434865237846,-0.0572696653599467,0.0012374957468023,-1.48233382972522,0.0185441804211212,0.0124418549107991,0.0089786666530932,2.01081410902369e-05,-0.168659752503454,-0.0395897718772881,-0.0367469358082576,-0.216735721472414,0.00278796247431082,-12.8563270477827
"PI533985",0.0433167239631306,-0.0169577297138011,0.0859866583575887,0.00708661698938848,3.49322267319502,0.0110453469132628,-0.0151983072578954,-0.057836553291373,-0.00676195058031532,-4.29840313468199,0.052376894123246,0.0232594671066219,0.399880866554827,0.00273031145090683,20.6098816854418
"PI533986",0.0854816732308332,0.0514163774885953,0.270559607901733,0.0134044887879531,18.1694843912949,0.147982627948759,0.127676159114127,0.632542904861709,0.0357459335551352,40.273519706864,0.0580341434946937,0.0379147657779254,0.423226634086451,0.0161203413451112,24.8558886785403
"PI533987",0.208909121255093,0.0837564134976604,0.968133960393234,0.00666951691427384,51.1093756697302,0.103012845073813,0.0454677117932872,0.419149181217048,-0.00224569481700416,20.8764660088095,-0.0127912582749547,0.095491952282585,0.867163894583837,0.00041405627949016,44.7253211767688
"PI533989",-0.0543170379720728,-0.0404933814306489,-0.248131140443758,-0.0103724204278991,-13.1998483191017,-0.00607248908762536,0.0365551267774,0.112079903161336,0.00152231623936988,7.32563531506665,0.0894158753003367,0.0400013408361381,0.267767712010288,0.00593638001457756,14.606052052758
"PI533991",-0.0794697161586263,-0.0307270255031361,-0.453536569273947,-0.0134078800053853,-24.5593806712477,0.000618161193212276,-0.000334883674638518,-0.158599011283998,-0.0071026637775208,-8.19763399053535,0.0227874528076636,0.0107671792269097,0.264587028592905,-0.016335545655222,11.8638005859229
"PI533996",0.0551026177287811,0.0468989971520878,0.185428562657022,0.0113417727336637,11.500708418076,0.00187003414935307,-0.0198733651285137,-0.104099752849275,0.00358525639276773,-5.334458224941,0.0321762942648143,0.0894365691335208,0.418308246852885,0.0140966784798962,26.2338663275812
"PI533997",0.0198865087293149,0.00502658748748507,0.154211854298464,0.000746695847645968,5.12806370203731,0.0238767266565521,-0.0047680375384531,0.0569719536214477,0.000912523891721205,0.337306906363517,0.0923485333250549,0.0221767765100799,0.292798186324587,0.0121388625186662,13.7392277911647
"PI534009",-0.0265295420267654,-0.0265217550807873,-0.132747972031771,-0.0118151824498375,-9.74688925854629,0.00343605580929134,-0.0118188903356741,0.0263659811232724,0.00263649316558809,0.403386031425604,-0.0407599614579821,-0.0336133816120566,-0.226467363279421,-0.00429863565499001,-13.2931578050593
"PI534021",NA,NA,NA,NA,NA,-0.0139863871807896,-0.0276532083386291,0.0063515959766769,-0.01093869707998,-3.72447591854134,0.0161380413366536,-0.0107772445038997,0.0102863009195237,-0.00993596221813632,-3.25991395620133
"PI534028",-0.0395463282677741,-0.00598380089633414,-0.0959315478724971,0.0100757729462012,-5.21514515914313,-0.0548427368896356,-0.0457932041647655,-0.284972983640632,0.000166988035291899,-15.6915114215732,-0.0887674477370616,-0.0621715513464216,-0.460753178773293,-0.00852367206435952,-26.8828994409015
"PI534037",-0.00721278854766123,-0.0518226908564069,-0.235403737610121,-0.00489609856062299,-14.747285527721,-0.0207944005512655,-0.0523488027491442,-0.251542798586202,-0.0132788429353445,-16.8692660193379,0.0233779220808217,0.0169629035612453,0.0195387133592893,8.20425256081761e-05,1.79784372275295
"PI534046",-0.0455316904003467,-0.0629925397611955,-0.410113163362,-0.011882065457477,-23.0138914159861,-0.0157089847240971,-0.0553172103224869,-0.296119388669735,-0.00168857456256304,-14.9633882298122,-0.0144432725440635,-0.0231449502986032,-0.207454677508353,-0.00490732971277491,-10.9641356806726
"PI534053",-0.0662051783970183,-0.0393927833122997,-0.00191863633107363,-0.000391785238437861,-4.37231655744784,-0.0165486556093135,-0.0207880427426451,-0.00171188893845984,-0.00150437272803146,-2.23546138116185,-0.0558633801032329,-0.0566211979627489,-0.053105616682679,-0.00621990998280028,-8.0811755386104
"PI534054",-0.154644606123316,-0.0716643073889886,-0.590874720977762,-0.0202560385073777,-33.5181452036724,-0.0364463111317134,-0.0269141740685681,-0.26920219844058,-0.00914393312685611,-13.928018324489,-0.0454689493874429,0.0688036619242492,0.0129300407079423,0.00450234079233213,5.34913928667795
"PI534063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00871964813105629,0.0136364282397315,-0.0477988594197576,-0.00846490580405888,-4.3858929027766
"PI534070",0.0718982627034364,0.0951457221731905,0.216248435870485,0.00530798742961272,18.483863257612,0.00788067823602689,0.0404154239062621,0.134984079890006,0.0102457178247113,8.92044893210216,0.0770110789790187,0.063844639121426,0.372015473032971,0.0302766403594641,26.4123681615562
"PI534075",0.0416429664633985,0.0517916716446291,0.135316240457237,0.0119639269204496,14.1794174458801,0.0703273836381521,0.0972835500506276,0.620817908837036,0.0308402052854779,35.7135943825017,0.229968408790759,0.144197273545098,1.30447246453106,0.0536706277949803,74.1660194672072
"PI534079",0.0494475909570076,0.011405008326261,0.250815488012932,-0.0049879708238641,10.4070596481729,0.0687180144414874,0.0485598760541686,0.393493854471294,0.00258027285436746,18.0970655213638,-0.0294370783409444,-0.00677259296232021,0.131764880289444,-0.00253942713472593,3.87004683128095
"PI534088",0.17694130997015,0.102881659649606,0.571954067492652,0.016536597986369,35.7450206014345,0.075569919699145,0.0448980103279888,0.495243930504334,0.0153350459621207,24.9144370258032,0.109594857587842,0.114823046012433,0.682104067016676,0.0293103165166928,41.2070170893833
"PI534092",-0.0566962390825895,0.00581788027370255,-0.178723687432153,-0.0150873049774328,-9.80380337404037,0.0402954730340669,0.0467207044314267,0.297909953111849,0.00380377033373167,15.2994195379138,0.0555056031472102,0.0369633410214207,0.0097750354197973,-0.00294931385201855,3.02716467539148
"PI534096",-0.126302618679524,-0.0205379789986819,-0.406839549018137,-0.00914206707857413,-22.0874278603467,-0.0889883987169739,0.026175341372421,-0.0713605325329069,0.00794439882662548,-1.48410063172156,-0.0178107388953353,-0.0346992586499495,-0.390226063812228,-0.0104798488494733,-18.401827763252
"PI534097",-0.0600181992446125,-0.0493544098503368,-0.272598703799696,0.00162851249984057,-16.6592562028905,-0.0662387246992198,-0.0419455281145191,-0.249126428676959,-0.000118043234808446,-14.3654893292753,-0.0129472843487836,-0.0282481138400174,-0.426922571656583,-0.00391354920739828,-22.0900438482206
